City,Day,Temperature,Max_Temperature,Min_Temperature,Humidity,Rainfall,Wind_Speed,AQI
Chandigarh,19,29.57,29.95,27.36,38.39,0,24.46,229
Chandigarh,20,21.39,22.61,19.8,36.86,81.71,24.69,132
Chandigarh,21,41.09,43.6,39.69,43.57,0,7.06,99
Chandigarh,22,32.94,33.1,30.02,37.44,103.6,18.85,88
Chandigarh,23,33.89,36.05,30.19,61.38,120.97,34.49,192
Chandigarh,24,35.72,39.02,35.72,63.72,0,15.79,119
Chandigarh,25,33.18,34.65,30.94,52.23,0,8.95,261
Chandigarh,26,27.21,27.56,25.94,58.13,105.91,25.55,256
Chandigarh,27,40.82,44.7,38.39,50.49,0,12.76,290
Chandigarh,28,33.03,35.19,30.74,73.24,0,25.54,257
Chandigarh,29,24.28,27.75,22.89,54.5,55.78,24.04,205
Chandigarh,30,33.94,37.55,31.47,42.94,0,33.4,76
Guwahati,1,27.72,29.41,26.89,62.61,0,33.34,142
Guwahati,2,36.17,39.04,35.23,62.61,46.61,13.49,200
Guwahati,3,40.56,42.71,37.96,47.67,0,20.9,126
Guwahati,4,30.16,30.26,26.39,36.45,0,14.67,245
Guwahati,5,40.56,43.43,38.95,53.91,0,10.18,102
Guwahati,6,39.29,42.84,36.28,83.78,49.21,29.59,228
Guwahati,7,29.43,31.3,28.14,66.31,0,29.07,84
Guwahati,8,35.72,36.86,34.81,67.08,0,9.66,57
Guwahati,9,23.1,24.75,20.72,82.71,146.94,10.14,153
Guwahati,10,36.55,39.5,34.99,72.82,12.39,24.79,194
Guwahati,11,34.23,37.27,34.02,81.63,74.4,21.45,247
Guwahati,12,30.5,32.61,29.02,83.1,0,22.61,261
Guwahati,13,35.26,38.57,33.36,73.95,103.07,11.21,192
Guwahati,14,27.94,28.65,25.33,37.6,0,34.64,136
Guwahati,15,33.02,35.81,32.31,60.17,46.99,20.27,275
Guwahati,16,25.41,26.41,22.06,59.87,0,27.12,63
Guwahati,17,33.95,35.15,33.01,57.21,0,17.64,107
Guwahati,18,38.42,38.55,35.6,87.66,26.48,25.38,103
Guwahati,19,28.01,28.69,27.15,58.29,19.27,19.26,74
Guwahati,20,25.84,29.77,22.29,69.65,0,5.55,188
Guwahati,21,34.8,34.92,32.82,66.98,0,26.42,188
Guwahati,22,22.66,26.39,19.97,88.48,143.39,32.66,230
Guwahati,23,39.04,39.96,35.36,39.97,0,34.66,63
Guwahati,24,23.92,25.99,23.82,65.41,0,20.31,265
Guwahati,25,38.4,39.31,34.75,47.96,0,17.23,272
Guwahati,26,35.33,38.86,34.14,74.52,0,5.16,260
Guwahati,27,29.09,29.92,25.16,85.06,0,19.85,74
Guwahati,28,26.42,26.47,25.84,41.35,0,32.15,285
Guwahati,29,29.99,32.31,29.76,58.71,0,16.05,89
Guwahati,30,38.74,42.64,37.07,62.43,17.53,22.26,69
Solapur,1,27,28.89,24.81,75.47,76.03,20.76,264
Solapur,2,37.86,39.27,36.23,36.69,0,28.29,107
Solapur,3,25.3,27.24,23.74,58.43,4.94,21.69,296
Solapur,4,40.26,42.83,39.02,68.33,0,18.81,82
Solapur,5,38.02,40.67,34.75,75.92,0,34.16,240
Solapur,6,41.35,44.16,38.77,85.52,0,32.41,207
Solapur,7,20.69,21.84,18.6,64.2,72.74,16.27,286
Solapur,8,40.9,41.43,38.67,68.8,0,12.85,98
Solapur,9,36.44,39.56,34.94,43.06,119.47,9.6,277
Solapur,10,35.19,36.45,31.44,78.49,0,19.48,89
Solapur,11,23.06,25.9,22.67,72.38,36.71,10.33,106
Solapur,12,38.29,39.51,35.78,51.88,0,31.3,51
Solapur,13,37.32,37.98,36.05,41.32,0,14.79,263
Solapur,14,41.97,44.57,41.19,67.25,0,21.77,65
Solapur,15,26.49,30.36,26.17,56.24,79.02,32.68,199
Solapur,16,26.61,29.75,23.78,38.18,146.83,12.16,86
Solapur,17,25.75,28.9,23.09,66.4,0,28.9,97
Solapur,18,28.6,30.17,24.76,59.26,0,10.11,167
Solapur,19,37.79,38.46,34.2,77.7,0,29.71,176
Solapur,20,29.05,29.63,28.69,45.25,0,24.58,124
Solapur,21,37.07,39.47,34.48,56.66,54.18,9.59,233
Solapur,22,29.29,30.33,28.79,48.54,106.06,10.28,187
Solapur,23,38.67,42.06,36.38,80.97,0,25.11,213
Solapur,24,25.17,28.21,25.15,38.28,0,9.97,116
Solapur,25,21.38,23.07,17.52,72.6,0,6.01,300
Solapur,26,21.24,24.69,19.26,48.12,48.83,6.57,168
Solapur,27,29.43,32.88,26.89,68.22,0,30.52,78
Solapur,28,40.59,41.43,39.8,64.39,0,9.34,232
Solapur,29,37.1,37.16,35.75,48.24,0,30.13,130
Solapur,30,21.71,24.81,20.71,42.45,102.07,22.01,265
Hubballi,1,35.82,36.54,33.79,74.69,89.28,27.13,183
Hubballi,2,39.83,42.79,39.65,71.7,119.08,14.11,224
Hubballi,3,36.31,37.7,33.76,59,0,20.76,138
Hubballi,4,28.07,31.37,27.13,48.75,0,25.11,165
Hubballi,5,21.78,23.88,21.24,69.98,0,16.78,157
Hubballi,6,20.69,20.97,18.11,38.9,2.35,13,230
Hubballi,7,41.51,45.48,40.54,37.68,145.09,17.75,225
Hubballi,8,27.48,31.29,27.33,79.03,0,15.11,126
Hubballi,9,40.54,42.54,37.06,81.83,15.92,23.11,240
Hubballi,10,22.51,23.21,20.29,73.14,0,14.54,272
Hubballi,11,31.19,31.7,28.66,40.76,0,13.73,212
Hubballi,12,31.53,32.81,30.85,76.12,56.09,31.46,168
Hubballi,13,32.5,33.14,31.7,71.07,0,23.12,160
Hubballi,14,39.15,41.24,35.2,40.37,0,14.21,282
Hubballi,15,36.19,37.41,34.09,77.19,18.6,24.25,125
Hubballi,16,39.44,41.9,38.18,56.87,20.31,20.96,83
Hubballi,17,39.59,41.02,36.2,64.84,0,23.26,248
Hubballi,18,23.18,25.11,19.63,38.98,0,30.98,105
Hubballi,19,39.82,42.65,38.16,57.93,0,15.39,206
Hubballi,20,26.94,30.43,25.49,35.15,103.75,20.1,275
Hubballi,21,29.36,30.97,27.95,60.31,100.26,23.16,94
Hubballi,22,22.76,24.94,19.3,85.91,0,13.99,241
Hubballi,23,25.14,28.52,24.38,50.69,73.27,5.65,136
Hubballi,24,31.4,32.94,30.75,83.03,0,19.97,52
Hubballi,25,26.05,28.24,24.05,53.66,56.4,31.63,263
Hubballi,26,40.64,41.53,37.64,36.41,57.07,19.83,259
Hubballi,27,26.25,26.38,22.85,73.52,24.02,29.36,215
Hubballi,28,34.62,36.51,33.62,51.38,0,31.38,267
Hubballi,29,35.04,36.21,32,37.92,0,24.09,289
Hubballi,30,20.48,23.42,16.69,58.47,33.09,16.64,75
Bareilly,1,28.32,31.12,27.53,80.19,0,8.84,228
Bareilly,2,21.97,25.3,19.57,48.81,0,30.39,170
Bareilly,3,27.64,27.85,26.51,53.23,0,18.97,127
Bareilly,4,30.25,32.27,28.93,76.96,93.45,21.07,185
Bareilly,5,21.58,24.95,19.5,88.55,0,27.7,154
Bareilly,6,32.66,34.46,28.73,63.73,0,12.72,107
Bareilly,7,21.66,24.16,18.3,81.28,0,22.59,237
Bareilly,8,36.34,40.22,33.58,51.55,0,25.35,209
Bareilly,9,23.12,23.22,20.15,84.33,0,15.99,55
Bareilly,10,20.77,21.71,18.12,79.79,0,26.45,152
Bareilly,11,26.8,29.21,24.23,63.32,6.63,8.87,200
Bareilly,12,36.84,38.33,32.99,62.14,87.98,16.78,298
Bareilly,13,22.73,22.8,22.2,39.17,0,15.91,149
Bareilly,14,28.44,31.18,27.4,86.77,0,33.97,233
Bareilly,15,28.69,31.2,26.4,76.03,2.67,33.97,182
Bareilly,16,25.01,26.58,24.02,46.18,0,14.83,189
Bareilly,17,32.57,34.78,30.07,71.14,0,22.72,143
Bareilly,18,29.11,30.33,26.94,60.03,0,21.31,57
Bareilly,19,35.7,39.22,31.99,87.15,0,18.26,265
Bareilly,20,27.92,29.4,26.58,37.26,0,23.35,90
Bareilly,21,31.42,34.09,30.25,88.11,0,6.4,156
Bareilly,22,37.23,39.03,35.51,48.47,0,15.67,264
Bareilly,23,23.68,26.68,19.92,48.57,0,25.78,186
Bareilly,24,33.42,33.56,30.13,57.34,0,16.78,123
Bareilly,25,20.85,20.92,18.37,44.93,135.78,21.65,207
Bareilly,26,31.61,34.21,28.2,48.73,0,34.44,125
Bareilly,27,35.09,38.1,33.17,37.52,34.68,26.75,215
Bareilly,28,26.82,28.5,24.46,53.56,0,34.76,206
Bareilly,29,41.39,43.6,38.23,80.48,0,16.45,83
Bareilly,30,25.2,27.29,23.04,70.16,137.02,22.3,215
Moradabad,1,29.67,29.68,28.17,48.54,0,17.16,196
Moradabad,2,37.67,39.18,35.48,80.06,0,31.87,140
Moradabad,3,30.54,32.15,28.11,64.9,28.37,28.08,269
Moradabad,4,27.45,27.58,24.61,50.46,0,22.26,245
Moradabad,5,35.4,36.13,33.74,84.48,129.04,12.61,142
Moradabad,6,41.48,42.33,40.32,35.99,67.11,15.5,292
Moradabad,7,26.74,27.05,26.05,45.04,0,30.13,180
Moradabad,8,33.59,34.96,32.3,56.37,135.25,18.69,133
Moradabad,9,41.33,43.45,38.11,89.59,110.41,19.06,104
Moradabad,10,37.45,40.47,34.84,71.8,0,19.96,227
Moradabad,11,25.38,26.44,21.44,52.65,0,14.79,300
Moradabad,12,26.1,29.42,23.48,41.04,0,30.17,79
Moradabad,13,32.71,34.6,29.89,78.29,0,9,279
Moradabad,14,29.71,30.03,27.13,76.9,0,31.29,68
Moradabad,15,23.99,24.72,20.4,56.86,62.33,28.23,222
Moradabad,16,29.73,31.71,28.56,60.35,90.02,24.18,113
Moradabad,17,32.88,36.4,30.02,37.06,0,23.9,103
Moradabad,18,35.14,36.79,32.94,75.29,111.77,15.85,74
Moradabad,19,32.5,35.34,28.68,61.58,12.87,34.38,138
Moradabad,20,24.76,25.56,21.48,86.8,87.62,5.69,266
Moradabad,21,22.66,25.81,19.7,69.44,55.5,24.69,298
Moradabad,22,35.49,37.01,33.57,82.07,1.93,10.46,128
Moradabad,23,35.62,37.43,34.39,40.42,0,19.43,58
Moradabad,24,30.18,32.83,27.18,37.68,0,13.55,119
Moradabad,25,40.97,42.86,37.78,76.83,129.18,15.44,215
Moradabad,26,31.09,34.25,29.07,67.26,5.8,13.47,245
Moradabad,27,21.79,25.29,21.7,71.82,0,17.46,84
Moradabad,28,22.8,25.9,21.04,78.49,0,34.64,84
Moradabad,29,21.15,22.72,17.55,69.94,149.35,8.35,214
Moradabad,30,31.97,32.92,29.7,76.88,0,22.85,140
Mysuru,1,28.66,29.17,28.55,52.6,24.59,26.74,284
Mysuru,2,26.13,28.51,23.43,72.84,0,26.16,57
Mysuru,3,28.25,31.63,25.31,66.41,0,34.8,173
Mysuru,4,25.93,29.11,24.95,77.38,108.24,29.57,139
Mysuru,5,37.59,39.14,34.45,40.89,50.02,34.15,188
Mysuru,6,38.94,40.05,36.51,54.44,0,16.11,119
Mysuru,7,29.27,32.66,28.81,53.13,62.18,12.77,200
Mysuru,8,37.28,39.89,33.9,87.11,0,27.5,195
Mysuru,9,27.33,28.37,23.8,72.14,25.04,7.04,112
Mysuru,10,20.82,24.07,19.93,55.87,0,22.88,258
Mysuru,11,40.62,42.94,37.73,52.96,144.2,31.07,276
Mysuru,12,26.39,29.49,22.79,84.79,50.3,24.67,227
Mysuru,13,37.69,41.24,35.67,86.25,0,20.22,78
Mysuru,14,38.45,38.62,36.97,75.68,94.92,21.84,174
Mysuru,15,30.16,31.69,27.99,41.17,0,6.42,236
Mysuru,16,41.8,42.74,40.35,66.99,0,12.29,156
Mysuru,17,28.68,31.52,28.05,45.11,0,7.27,89
Mysuru,18,28.86,29.64,26.84,58.07,0,13.78,196
Mysuru,19,29.1,29.94,28.31,75.96,0,27.99,55
Mysuru,20,35.07,36.07,33.39,62.67,0,27.94,64
Mysuru,21,37.31,40.54,36.99,69.07,0,10.23,187
Mysuru,22,24.73,27.51,23.21,39.92,0,30.52,240
Mysuru,23,23.01,23.67,20.77,87.57,26.98,27.52,62
Mysuru,24,23.58,23.64,23.41,49.35,67.52,13.46,139
Mysuru,25,38.36,42.06,36.95,54.35,87.29,17.45,74
Mysuru,26,33.94,35.91,33.25,53.03,0,15.91,127
Mysuru,27,37.44,39.27,33.66,72.43,12.45,20.74,109
Mysuru,28,28.47,32.25,25.54,51.43,0,26.6,79
Mysuru,29,34.16,37.42,32.39,69.36,74.99,11.73,217
Mysuru,30,33.05,33.81,30.15,42.02,55.63,34.24,148
